,concept,is_bool,item_num,set_num,answer,hyes,hno,p(yes),lambda_rule,object,concept_num,set,model_answer
7687,(not blue) implies circle,True,73,22,0,1,20,0.0038507165129431087,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",small green triangle,hg79,22,False
7688,(not blue) implies circle,True,74,22,1,21,0,0.9981701030139902,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",large blue triangle,hg79,22,True
7689,(not blue) implies circle,True,75,22,1,21,0,0.9937019904183444,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",large blue circle,hg79,22,True
7690,(not blue) implies circle,True,76,22,1,21,0,0.9579321698777221,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",medium blue rectangle,hg79,22,True
7691,(not blue) implies circle,True,77,22,1,20,1,0.9962093036247097,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",medium green circle,hg79,22,True
7692,(not blue) implies circle,True,78,23,0,3,18,0.019517346928068946,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",large green triangle,hg79,23,False
7693,(not blue) implies circle,True,79,24,0,0,21,0.0007751622777050216,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",medium yellow triangle,hg79,24,False
7694,(not blue) implies circle,True,80,24,1,20,1,0.9914423973264093,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",large blue circle,hg79,24,True
7695,(not blue) implies circle,True,81,24,0,1,20,0.000993422084093254,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",small green triangle,hg79,24,False
7696,(not blue) implies circle,True,82,24,0,0,21,0.009182831581483697,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",medium yellow rectangle,hg79,24,False
7697,(not blue) implies circle,True,83,25,1,19,2,0.9816345828302246,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",medium yellow circle,hg79,25,True
7698,(not blue) implies circle,True,84,25,0,2,19,0.0033962146184194353,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",medium green rectangle,hg79,25,False
7699,(not blue) implies circle,True,85,25,1,21,0,0.9894667557691719,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",large green circle,hg79,25,True
7700,(not blue) implies circle,True,86,25,1,21,0,0.9962178572354787,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",medium blue triangle,hg79,25,True
7701,(not blue) implies circle,True,87,25,0,0,21,0.0031612830179028606,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",medium yellow rectangle,hg79,25,False
5677,(not blue) implies (not circle),True,0,1,0,9,12,0.44674241683844684,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large yellow circle,hg80,1,False
5678,(not blue) implies (not circle),True,1,1,0,5,16,0.4991845019512766,"""λx.apply1(apply2(same_color,x.o),x.o)""
",medium green circle,hg80,1,False
5679,(not blue) implies (not circle),True,2,1,1,5,16,0.49244925652237725,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large blue triangle,hg80,1,False
5680,(not blue) implies (not circle),True,3,1,1,8,13,0.43120511784695736,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small yellow rectangle,hg80,1,False
5681,(not blue) implies (not circle),True,4,1,1,4,17,0.4683042552152301,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small green rectangle,hg80,1,False
5682,(not blue) implies (not circle),True,5,2,1,13,8,0.7175834199834981,"""λx.apply7(not,apply1(circle,x.o))""
",small yellow triangle,hg80,2,True
5683,(not blue) implies (not circle),True,6,2,0,3,18,0.19195560416369517,"""λx.apply7(not,apply1(circle,x.o))""
",large green circle,hg80,2,False
5684,(not blue) implies (not circle),True,7,2,1,4,17,0.47270873739739727,"""λx.apply7(not,apply1(circle,x.o))""
",large blue circle,hg80,2,False
5685,(not blue) implies (not circle),True,8,2,1,10,11,0.514432362199841,"""λx.apply7(not,apply1(circle,x.o))""
",medium green triangle,hg80,2,True
5686,(not blue) implies (not circle),True,9,3,0,4,17,0.17340774182719088,"""λx.apply7(not,apply1(circle,x.o))""
",large yellow circle,hg80,3,False
5687,(not blue) implies (not circle),True,10,4,1,16,5,0.7548770535989888,"""λx.apply7(not,apply1(circle,x.o))""
",small blue rectangle,hg80,4,True
5688,(not blue) implies (not circle),True,11,4,0,5,16,0.107933879280381,"""λx.apply7(not,apply1(circle,x.o))""
",large yellow circle,hg80,4,False
5689,(not blue) implies (not circle),True,12,4,1,15,6,0.6403278420581273,"""λx.apply7(not,apply1(circle,x.o))""
",large blue rectangle,hg80,4,True
5690,(not blue) implies (not circle),True,13,4,0,3,18,0.16452692762015886,"""λx.apply7(not,apply1(circle,x.o))""
",large green circle,hg80,4,False
5691,(not blue) implies (not circle),True,14,4,1,12,9,0.605491862783424,"""λx.apply7(not,apply1(circle,x.o))""
",large green rectangle,hg80,4,True
5692,(not blue) implies (not circle),True,15,5,1,17,4,0.8342894452873679,"""λx.apply7(not,apply1(circle,x.o))""
",medium yellow rectangle,hg80,5,True
5693,(not blue) implies (not circle),True,16,5,1,17,4,0.8504218894587439,"""λx.apply7(not,apply1(circle,x.o))""
",large yellow rectangle,hg80,5,True
5694,(not blue) implies (not circle),True,17,6,1,18,3,0.9736239580497568,"""λx.apply7(not,apply1(circle,x.o))""
",small yellow rectangle,hg80,6,True
5695,(not blue) implies (not circle),True,18,6,1,12,9,0.8015213940382182,"""λx.apply7(not,apply1(circle,x.o))""
",medium yellow triangle,hg80,6,True
5696,(not blue) implies (not circle),True,19,7,1,14,7,0.9226998724398072,"""λx.apply7(not,apply1(circle,x.o))""
",large green rectangle,hg80,7,True
5697,(not blue) implies (not circle),True,20,8,1,15,6,0.826594923757284,"""λx.apply7(not,apply1(circle,x.o))""
",large blue triangle,hg80,8,True
5698,(not blue) implies (not circle),True,21,8,1,21,0,0.9760558666332599,"""λx.apply7(not,apply1(circle,x.o))""
",small yellow rectangle,hg80,8,True
5699,(not blue) implies (not circle),True,22,8,1,19,2,0.9758506066712016,"""λx.apply7(not,apply1(circle,x.o))""
",small green rectangle,hg80,8,True
5700,(not blue) implies (not circle),True,23,8,1,21,0,0.9582817802107684,"""λx.apply7(not,apply1(circle,x.o))""
",medium yellow rectangle,hg80,8,True
5701,(not blue) implies (not circle),True,24,8,1,15,6,0.8516579476000743,"""λx.apply7(not,apply1(circle,x.o))""
",small blue triangle,hg80,8,True
5702,(not blue) implies (not circle),True,25,9,1,19,2,0.9878445812352084,"""λx.apply7(not,apply1(circle,x.o))""
",small blue rectangle,hg80,9,True
5703,(not blue) implies (not circle),True,26,9,1,16,5,0.9115959158066289,"""λx.apply7(not,apply1(circle,x.o))""
",medium green triangle,hg80,9,True
5704,(not blue) implies (not circle),True,27,9,1,14,7,0.7582775474830896,"""λx.apply7(not,apply1(circle,x.o))""
",small blue circle,hg80,9,True
5705,(not blue) implies (not circle),True,28,9,1,20,1,0.9808081477553969,"""λx.apply7(not,apply1(circle,x.o))""
",large blue rectangle,hg80,9,True
5706,(not blue) implies (not circle),True,29,10,1,19,2,0.9929721981696957,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small blue triangle,hg80,10,True
5707,(not blue) implies (not circle),True,30,10,0,7,14,0.4835453837682735,"""λx.apply1(apply2(same_color,x.o),x.o)""
",medium yellow circle,hg80,10,False
5708,(not blue) implies (not circle),True,31,10,0,6,15,0.2529565975873993,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large yellow circle,hg80,10,False
5709,(not blue) implies (not circle),True,32,10,1,18,3,0.9917192111257691,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small green rectangle,hg80,10,True
5710,(not blue) implies (not circle),True,33,11,0,3,18,0.18306197208357844,"""λx.apply7(not,apply1(circle,x.o))""
",medium green circle,hg80,11,False
5711,(not blue) implies (not circle),True,34,11,1,19,2,0.9735307567019618,"""λx.apply7(not,apply1(circle,x.o))""
",medium blue triangle,hg80,11,True
5712,(not blue) implies (not circle),True,35,12,0,4,17,0.049939293499164705,"""λx.apply7(not,apply1(circle,x.o))""
",large green circle,hg80,12,False
5713,(not blue) implies (not circle),True,36,12,0,3,18,0.29316484641174156,"""λx.apply7(not,apply1(circle,x.o))""
",small yellow circle,hg80,12,False
5714,(not blue) implies (not circle),True,37,12,1,15,6,0.7886753360719467,"""λx.apply7(not,apply1(circle,x.o))""
",small blue circle,hg80,12,True
5715,(not blue) implies (not circle),True,38,12,1,18,3,0.9710434515891393,"""λx.apply7(not,apply1(circle,x.o))""
",medium green rectangle,hg80,12,True
5716,(not blue) implies (not circle),True,39,12,1,18,3,0.9896911115888543,"""λx.apply7(not,apply1(circle,x.o))""
",small yellow rectangle,hg80,12,True
5717,(not blue) implies (not circle),True,40,13,0,1,20,0.11563382541885403,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",small yellow circle,hg80,13,False
5718,(not blue) implies (not circle),True,41,14,1,20,1,0.9900247447172887,"""λx.apply7(not,apply1(circle,x.o))""
",small blue rectangle,hg80,14,True
5719,(not blue) implies (not circle),True,42,14,1,20,1,0.9849380781701029,"""λx.apply7(not,apply1(circle,x.o))""
",large blue rectangle,hg80,14,True
5720,(not blue) implies (not circle),True,43,14,0,1,20,0.03732068537044597,"""λx.apply7(not,apply1(circle,x.o))""
",large green circle,hg80,14,False
5721,(not blue) implies (not circle),True,44,15,0,1,20,0.05902559978324007,"""λx.apply7(not,apply1(circle,x.o))""
",medium green circle,hg80,15,False
5722,(not blue) implies (not circle),True,45,15,1,19,2,0.9834912027633891,"""λx.apply7(not,apply1(circle,x.o))""
",medium blue triangle,hg80,15,True
5723,(not blue) implies (not circle),True,46,15,1,16,5,0.8106672011806495,"""λx.apply7(not,apply1(circle,x.o))""
",large green triangle,hg80,15,True
5724,(not blue) implies (not circle),True,47,16,1,15,6,0.6786062846956611,"""λx.apply7(not,apply1(circle,x.o))""
",medium blue circle,hg80,16,True
5725,(not blue) implies (not circle),True,48,16,1,16,5,0.9980468386240773,"""λx.apply7(not,apply1(circle,x.o))""
",small blue rectangle,hg80,16,True
5726,(not blue) implies (not circle),True,49,16,1,16,5,0.9499208242847317,"""λx.apply7(not,apply1(circle,x.o))""
",small green triangle,hg80,16,True
5727,(not blue) implies (not circle),True,50,16,1,17,4,0.9462563300927513,"""λx.apply7(not,apply1(circle,x.o))""
",medium yellow triangle,hg80,16,True
5728,(not blue) implies (not circle),True,51,16,0,5,16,0.027055490865109277,"""λx.apply7(not,apply1(circle,x.o))""
",medium green circle,hg80,16,False
5729,(not blue) implies (not circle),True,52,17,1,19,2,0.9896218275006277,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",large green rectangle,hg80,17,True
5730,(not blue) implies (not circle),True,53,17,0,1,20,0.036372110172237626,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",medium yellow circle,hg80,17,False
5731,(not blue) implies (not circle),True,54,17,1,20,1,0.9916388565197849,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",small yellow triangle,hg80,17,True
5732,(not blue) implies (not circle),True,55,18,1,20,1,0.7869954191788793,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",medium blue circle,hg80,18,True
5733,(not blue) implies (not circle),True,56,19,1,19,2,0.9877620378122174,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",small yellow rectangle,hg80,19,True
5734,(not blue) implies (not circle),True,57,19,0,3,18,0.030949143238444776,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",large green circle,hg80,19,False
5735,(not blue) implies (not circle),True,58,19,1,21,0,0.993795816103443,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",small green rectangle,hg80,19,True
5736,(not blue) implies (not circle),True,59,20,1,20,1,0.9986354747595669,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",small green rectangle,hg80,20,True
5737,(not blue) implies (not circle),True,60,20,0,4,17,0.04641556442379624,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",medium green circle,hg80,20,False
5738,(not blue) implies (not circle),True,61,20,1,21,0,0.990326951072916,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",medium blue rectangle,hg80,20,True
5739,(not blue) implies (not circle),True,62,20,1,20,1,0.99251652228088,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",small blue triangle,hg80,20,True
5740,(not blue) implies (not circle),True,63,20,1,19,2,0.8211116985469289,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",large blue circle,hg80,20,True
5741,(not blue) implies (not circle),True,64,21,1,18,3,0.9361852018317904,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",large green triangle,hg80,21,True
5742,(not blue) implies (not circle),True,65,21,1,19,2,0.9364552119784548,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",large yellow triangle,hg80,21,True
5743,(not blue) implies (not circle),True,66,22,0,4,17,0.037956095460572215,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",large yellow circle,hg80,22,False
5744,(not blue) implies (not circle),True,67,22,1,18,3,0.9924287823544091,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",medium green triangle,hg80,22,True
5745,(not blue) implies (not circle),True,68,22,1,20,1,0.9976224160808442,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",small blue rectangle,hg80,22,True
5746,(not blue) implies (not circle),True,69,23,1,21,0,0.9949751763340373,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",large green triangle,hg80,23,True
5747,(not blue) implies (not circle),True,70,23,1,19,2,0.8282917357560109,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",large blue circle,hg80,23,True
5748,(not blue) implies (not circle),True,71,24,1,18,3,0.9957437470662853,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",medium blue rectangle,hg80,24,True
5749,(not blue) implies (not circle),True,72,24,1,20,1,0.996183743057145,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",large green triangle,hg80,24,True
5750,(not blue) implies (not circle),True,73,25,1,20,1,0.8853837340898281,"""λx.apply1(compose11(compose8(or,compose2(not,circle)),blue),x.o)""
",large blue circle,hg80,25,True
5915,blue implies size 1,True,0,1,1,13,8,0.4667479616853143,"""λx.apply1(apply2(same_color,x.o),x.o)""
",medium green rectangle,hg81,1,False
5916,blue implies size 1,True,1,1,0,8,13,0.4932746878131411,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large blue triangle,hg81,1,False
5917,blue implies size 1,True,2,1,1,15,6,0.47473845064837406,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large green rectangle,hg81,1,False
5918,blue implies size 1,True,3,1,1,11,10,0.4972710536021623,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small blue rectangle,hg81,1,False
5919,blue implies size 1,True,4,2,1,7,14,0.6392565636850804,"""λx.apply7(not,apply1(triangle,x.o))""
",small green circle,hg81,2,True
5920,blue implies size 1,True,5,2,1,19,2,0.8537706178536837,"""λx.apply7(not,apply1(triangle,x.o))""
",medium green rectangle,hg81,2,True
5921,blue implies size 1,True,6,2,1,2,19,0.45543747131296186,"""λx.apply7(not,apply1(triangle,x.o))""
",medium yellow triangle,hg81,2,False
5922,blue implies size 1,True,7,3,1,16,5,0.8138612585003102,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small green circle,hg81,3,True
5923,blue implies size 1,True,8,4,0,9,12,0.5359735837182598,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large blue circle,hg81,4,True
5924,blue implies size 1,True,9,4,0,11,10,0.6829807665735643,"""λx.apply1(apply2(same_color,x.o),x.o)""
",medium blue circle,hg81,4,True
5925,blue implies size 1,True,10,4,1,18,3,0.7470964224721683,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large green circle,hg81,4,True
5926,blue implies size 1,True,11,4,1,16,5,0.804540464630918,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small blue rectangle,hg81,4,True
5927,blue implies size 1,True,12,4,1,18,3,0.8355148107906416,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large green rectangle,hg81,4,True
5928,blue implies size 1,True,13,5,1,21,0,0.9499678429494907,"""λx.apply1(compose11(compose8(or,green),rectangle),x.o)""
",small green circle,hg81,5,True
5929,blue implies size 1,True,14,6,1,13,8,0.5783482639682234,"""λx.apply1(compose11(compose8(or,green),rectangle),x.o)""
",medium yellow circle,hg81,6,True
5930,blue implies size 1,True,15,6,1,7,14,0.7303056717797745,"""λx.apply1(compose11(compose8(or,green),rectangle),x.o)""
",small blue triangle,hg81,6,True
5931,blue implies size 1,True,16,6,0,17,4,0.5597209122799995,"""λx.apply1(compose11(compose8(or,green),rectangle),x.o)""
",large blue rectangle,hg81,6,True
5932,blue implies size 1,True,17,6,1,19,2,0.6424568920086813,"""λx.apply1(compose11(compose8(or,green),rectangle),x.o)""
",medium yellow triangle,hg81,6,True
5933,blue implies size 1,True,18,7,1,16,5,0.9566889744128275,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",small green triangle,hg81,7,True
5934,blue implies size 1,True,19,8,1,8,13,0.7529262115692745,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small blue circle,hg81,8,True
5935,blue implies size 1,True,20,8,1,20,1,0.9100408486081051,"""λx.apply1(apply2(same_color,x.o),x.o)""
",medium yellow triangle,hg81,8,True
5936,blue implies size 1,True,21,8,1,18,3,0.6589182016685982,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large yellow circle,hg81,8,True
5937,blue implies size 1,True,22,8,0,10,11,0.5881144899639139,"""λx.apply1(apply2(same_color,x.o),x.o)""
",medium blue triangle,hg81,8,True
5938,blue implies size 1,True,23,8,1,19,2,0.9374573207333015,"""λx.apply1(apply2(same_color,x.o),x.o)""
",medium green circle,hg81,8,True
5939,blue implies size 1,True,24,9,0,6,15,0.2729603448914304,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",large blue circle,hg81,9,False
5940,blue implies size 1,True,25,10,1,15,6,0.933949150574108,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",small yellow rectangle,hg81,10,True
5941,blue implies size 1,True,26,10,1,20,1,0.9737832017472101,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",small green triangle,hg81,10,True
5942,blue implies size 1,True,27,10,1,19,2,0.94089282943753,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",medium yellow triangle,hg81,10,True
5943,blue implies size 1,True,28,11,1,17,4,0.8663438849291651,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",large green triangle,hg81,11,True
5944,blue implies size 1,True,29,12,0,4,17,0.41269985121937225,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large blue triangle,hg81,12,False
5945,blue implies size 1,True,30,12,1,18,3,0.9402137472176264,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small yellow rectangle,hg81,12,True
5946,blue implies size 1,True,31,12,1,19,2,0.9481942496502143,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large green rectangle,hg81,12,True
5947,blue implies size 1,True,32,13,1,19,2,0.959905976125583,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",large green triangle,hg81,13,True
5948,blue implies size 1,True,33,14,1,20,1,0.9740911551782574,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",large green rectangle,hg81,14,True
5949,blue implies size 1,True,34,14,1,14,7,0.7409451600706234,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",small blue rectangle,hg81,14,True
5950,blue implies size 1,True,35,15,1,20,1,0.8970078811785243,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large green circle,hg81,15,True
5951,blue implies size 1,True,36,15,1,20,1,0.9788527222644916,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large green triangle,hg81,15,True
5952,blue implies size 1,True,37,15,0,4,17,0.4510593284543347,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large blue rectangle,hg81,15,False
5953,blue implies size 1,True,38,15,1,21,0,0.9803041758631252,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small green triangle,hg81,15,True
5954,blue implies size 1,True,39,16,1,21,0,0.9891281305017401,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",small green circle,hg81,16,True
5955,blue implies size 1,True,40,16,0,6,15,0.16733884943982957,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",medium blue rectangle,hg81,16,False
5956,blue implies size 1,True,41,16,1,18,3,0.8811320329709815,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",medium yellow triangle,hg81,16,True
5957,blue implies size 1,True,42,16,1,21,0,0.9831666022770378,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",large green circle,hg81,16,True
5958,blue implies size 1,True,43,16,1,16,5,0.8625774522081429,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",large yellow rectangle,hg81,16,True
5959,blue implies size 1,True,44,17,1,20,1,0.9972802822751419,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",small green rectangle,hg81,17,True
5960,blue implies size 1,True,45,17,1,19,2,0.9919334429022229,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",small yellow triangle,hg81,17,True
5961,blue implies size 1,True,46,17,1,14,7,0.7530142615461273,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",small blue triangle,hg81,17,True
5962,blue implies size 1,True,47,17,1,20,1,0.9944244204716597,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",medium green rectangle,hg81,17,True
5963,blue implies size 1,True,48,17,1,17,4,0.7503327858906914,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",small blue rectangle,hg81,17,True
5964,blue implies size 1,True,49,18,1,21,0,0.9897176966817369,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",small green circle,hg81,18,True
5965,blue implies size 1,True,50,18,1,19,2,0.9764140831625809,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",small yellow circle,hg81,18,True
5966,blue implies size 1,True,51,19,1,21,0,0.998487828565203,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",small green rectangle,hg81,19,True
5967,blue implies size 1,True,52,19,1,21,0,0.9919162291656676,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",large green triangle,hg81,19,True
5968,blue implies size 1,True,53,19,1,21,0,0.9935907932340342,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",small yellow rectangle,hg81,19,True
5969,blue implies size 1,True,54,20,1,20,1,0.9681036962855387,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",small yellow circle,hg81,20,True
5970,blue implies size 1,True,55,21,1,18,3,0.9203947909212502,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large yellow triangle,hg81,21,True
5971,blue implies size 1,True,56,22,0,4,17,0.3584675914981972,"""λx.apply1(apply2(same_color,x.o),x.o)""
",medium blue circle,hg81,22,False
5972,blue implies size 1,True,57,22,0,6,15,0.39276862087035624,"""λx.apply1(apply2(same_color,x.o),x.o)""
",medium blue rectangle,hg81,22,False
5973,blue implies size 1,True,58,22,1,21,0,0.9845752592557346,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large green rectangle,hg81,22,True
5974,blue implies size 1,True,59,23,1,15,6,0.8162155964649855,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",small blue circle,hg81,23,True
5975,blue implies size 1,True,60,24,1,20,1,0.9910314397960747,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",large green triangle,hg81,24,True
5976,blue implies size 1,True,61,25,1,21,0,0.993593325410643,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",small green circle,hg81,25,True
5977,blue implies size 1,True,62,25,1,21,0,0.9915448261939446,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",small yellow triangle,hg81,25,True
5978,blue implies size 1,True,63,25,1,20,1,0.9379206194222434,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",large yellow triangle,hg81,25,True
5979,blue implies size 1,True,64,25,0,0,21,0.2322403039289611,"""λx.apply1(compose11(compose8(or,compose2(not,blue)),small),x.o)""
",large blue circle,hg81,25,False
4307,(circle or triangle) implies blue,True,0,1,1,12,14,0.4618566941123845,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small blue triangle,hg82,1,False
4308,(circle or triangle) implies blue,True,1,2,1,17,9,0.6878893572022662,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small blue circle,hg82,2,True
4309,(circle or triangle) implies blue,True,2,3,1,25,1,0.8785518732222499,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small blue circle,hg82,3,True
4310,(circle or triangle) implies blue,True,3,4,0,3,23,0.4828313358510741,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large yellow circle,hg82,4,False
4311,(circle or triangle) implies blue,True,4,4,0,3,23,0.4965452362060887,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large green triangle,hg82,4,False
4312,(circle or triangle) implies blue,True,5,4,0,13,13,0.5640168339252796,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small green triangle,hg82,4,True
4313,(circle or triangle) implies blue,True,6,5,1,2,24,0.19821294243718057,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",large yellow rectangle,hg82,5,False
4314,(circle or triangle) implies blue,True,7,5,0,5,21,0.24615172476012503,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",medium green circle,hg82,5,False
4315,(circle or triangle) implies blue,True,8,5,0,7,19,0.15471221165330462,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",medium green triangle,hg82,5,False
4316,(circle or triangle) implies blue,True,9,6,0,5,19,0.16211351862853007,"""λx.apply7(not,apply1(green,x.o))""
",medium yellow triangle,hg82,6,False
4317,(circle or triangle) implies blue,True,10,6,0,4,20,0.06062434766090519,"""λx.apply7(not,apply1(green,x.o))""
",medium green triangle,hg82,6,False
4318,(circle or triangle) implies blue,True,11,7,0,6,18,0.2252284367740458,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",large green circle,hg82,7,False
4319,(circle or triangle) implies blue,True,12,7,1,3,21,0.2519798850330517,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",medium green rectangle,hg82,7,False
4320,(circle or triangle) implies blue,True,13,8,0,2,22,0.09038760452085626,"""λx.apply1(rectangle,x.o)""
",medium yellow triangle,hg82,8,False
4321,(circle or triangle) implies blue,True,14,8,0,4,20,0.14288968553364612,"""λx.apply1(rectangle,x.o)""
",large yellow circle,hg82,8,False
4322,(circle or triangle) implies blue,True,15,8,0,4,20,0.19577196667307817,"""λx.apply1(rectangle,x.o)""
",small green triangle,hg82,8,False
4323,(circle or triangle) implies blue,True,16,8,0,0,24,0.24944147155224528,"""λx.apply1(rectangle,x.o)""
",small yellow triangle,hg82,8,False
4324,(circle or triangle) implies blue,True,17,8,1,17,7,0.5714392536742707,"""λx.apply1(rectangle,x.o)""
",small green rectangle,hg82,8,True
4325,(circle or triangle) implies blue,True,18,9,0,4,20,0.10047210708899001,"""λx.apply1(rectangle,x.o)""
",small green circle,hg82,9,False
